date,home_id,home_team,away_id,away_team,home_score,away_score,tournament,city,country,neutral
02/10/1998,18,New Zealand,,Fiji,1,0,Oceania Nations Cup,Brisbane,Australia,TRUE
03/10/1998,15,South Africa,,Angola,1,0,African Cup of Nations qualification,Johannesburg,South Africa,FALSE
04/10/1998,17,Australia,18,New Zealand,0,1,Oceania Nations Cup,Brisbane,Australia,FALSE
04/10/1998,,Mali,40,Ivory Coast,0,1,African Cup of Nations qualification,Bamako,Mali,FALSE
04/10/1998,25,Tunisia,,Liberia,2,1,African Cup of Nations qualification,Tunis,Tunisia,FALSE
04/10/1998,,Zambia,39,DR Congo,1,1,African Cup of Nations qualification,Lusaka,Zambia,FALSE
10/10/1998,36,Bosnia and Herzegovina,22,Czech Republic,1,3,UEFA Euro qualification,Sarajevo,Bosnia and Herzegovina,FALSE
10/10/1998,,Cyprus,30,Austria,0,3,UEFA Euro qualification,Larnaca,Cyprus,FALSE
10/10/1998,11,England,,Bulgaria,0,0,UEFA Euro qualification,London,England,FALSE
10/10/1998,,Italy,19,Switzerland,2,0,UEFA Euro qualification,Udine,Italy,FALSE
10/10/1998,,Malta,23,Croatia,1,4,UEFA Euro qualification,Attard,Malta,FALSE
10/10/1998,45,Netherlands,,Peru,2,0,Friendly,Eindhoven,Netherlands,FALSE
10/10/1998,8,Portugal,,Romania,0,1,UEFA Euro qualification,Porto,Portugal,FALSE
10/10/1998,,Russia,14,France,2,3,UEFA Euro qualification,Moscow,Russia,FALSE
10/10/1998,47,Scotland,,Estonia,3,2,UEFA Euro qualification,Edinburgh,Scotland,FALSE
10/10/1998,,Slovenia,46,Norway,1,2,UEFA Euro qualification,Ljubljana,Slovenia,FALSE
10/10/1998,26,Turkey,2,Germany,1,0,UEFA Euro qualification,Bursa,Turkey,FALSE
13/10/1998,,Kuwait,35,Iran,3,0,Friendly,Kuwait City,Kuwait,FALSE
13/10/1998,45,Netherlands,6,Ghana,0,0,Friendly,Arnhem,Netherlands,FALSE
14/10/1998,7,Brazil,20,Ecuador,5,1,Friendly,"Washington, D.C.",United States,TRUE
14/10/1998,,Bulgaria,21,Sweden,0,1,UEFA Euro qualification,Burgas,Bulgaria,FALSE
14/10/1998,23,Croatia,,North Macedonia,3,2,UEFA Euro qualification,Zagreb,Croatia,FALSE
14/10/1998,22,Czech Republic,,Estonia,4,1,UEFA Euro qualification,Teplice,Czech Republic,FALSE
14/10/1998,14,France,,Andorra,2,0,UEFA Euro qualification,Saint-Denis,France,FALSE
14/10/1998,,Israel,3,Spain,1,2,UEFA Euro qualification,Ramat Gan,Israel,FALSE
14/10/1998,,Lithuania,36,Bosnia and Herzegovina,4,2,UEFA Euro qualification,Vilnius,Lithuania,FALSE
14/10/1998,,Luxembourg,11,England,0,3,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE
14/10/1998,,Moldova,2,Germany,1,3,UEFA Euro qualification,ChiÈ™inÄƒu,Moldova,FALSE
14/10/1998,46,Norway,,Albania,2,2,UEFA Euro qualification,Oslo,Norway,FALSE
14/10/1998,,San Marino,30,Austria,1,4,UEFA Euro qualification,Serravalle,San Marino,FALSE
14/10/1998,47,Scotland,,Faroe Islands,2,1,UEFA Euro qualification,Aberdeen,Scotland,FALSE
14/10/1998,,Slovakia,8,Portugal,0,3,UEFA Euro qualification,Bratislava,Slovakia,FALSE
14/10/1998,19,Switzerland,,Denmark,1,1,UEFA Euro qualification,ZÃ¼rich,Switzerland,FALSE
14/10/1998,26,Turkey,,Finland,1,3,UEFA Euro qualification,Istanbul,Turkey,FALSE
17/10/1998,41,Qatar,,Burkina Faso,2,2,Friendly,Doha,Qatar,FALSE
28/10/1998,9,Japan,32,Egypt,1,0,Friendly,Osaka,Japan,FALSE
31/10/1998,,Kuwait,24,Saudi Arabia,1,2,Gulf Cup,Manama,Bahrain,TRUE
31/10/1998,,Oman,41,Qatar,2,1,Gulf Cup,Manama,Bahrain,TRUE
02/11/1998,,Bahrain,24,Saudi Arabia,1,1,Gulf Cup,Manama,Bahrain,FALSE
02/11/1998,,Kuwait,41,Qatar,6,2,Gulf Cup,Manama,Bahrain,TRUE
04/11/1998,,Bulgaria,16,Algeria,0,0,Friendly,Sofia,Bulgaria,FALSE
05/11/1998,,Oman,24,Saudi Arabia,0,1,Gulf Cup,Manama,Bahrain,TRUE
05/11/1998,41,Qatar,,United Arab Emirates,0,0,Gulf Cup,Manama,Bahrain,TRUE
06/11/1998,12,United States,17,Australia,0,0,Friendly,San Jose,United States,FALSE
07/11/1998,25,Tunisia,,Zimbabwe,1,1,Friendly,Tunis,Tunisia,FALSE
08/11/1998,,Bahrain,41,Qatar,0,0,Gulf Cup,Manama,Bahrain,FALSE
08/11/1998,24,Saudi Arabia,,United Arab Emirates,1,0,Gulf Cup,Manama,Bahrain,TRUE
10/11/1998,25,Tunisia,,Latvia,3,0,Friendly,Tunis,Tunisia,FALSE
11/11/1998,41,Qatar,24,Saudi Arabia,0,0,Gulf Cup,Manama,Bahrain,TRUE
16/11/1998,,India,44,Uzbekistan,0,0,Friendly,New Delhi,India,FALSE
17/11/1998,,El Salvador,10,Mexico,0,2,Friendly,Los Angeles,United States,TRUE
18/11/1998,7,Brazil,,Russia,5,1,Friendly,Fortaleza,Brazil,FALSE
18/11/1998,32,Egypt,46,Norway,1,1,Friendly,Cairo,Egypt,FALSE
18/11/1998,11,England,22,Czech Republic,2,0,Friendly,London,England,FALSE
18/11/1998,2,Germany,45,Netherlands,1,1,Friendly,Gelsenkirchen,Germany,FALSE
18/11/1998,,Guatemala,10,Mexico,2,2,Friendly,Los Angeles,United States,TRUE
18/11/1998,,Hungary,19,Switzerland,2,0,Friendly,Budapest,Hungary,FALSE
18/11/1998,,Italy,3,Spain,2,2,Friendly,Salerno,Italy,FALSE
18/11/1998,,Luxembourg,28,Belgium,0,0,Friendly,Luxembourg,Luxembourg,FALSE
18/11/1998,8,Portugal,,Israel,2,0,Friendly,SetÃºbal,Portugal,FALSE
19/11/1998,,India,44,Uzbekistan,0,4,Friendly,Calcutta,India,FALSE
22/11/1998,,China,13,South Korea,0,0,Friendly,Shanghai,China,FALSE
01/12/1998,,Nepal,9,Japan,0,5,Asian Games,Trang,Thailand,TRUE
01/12/1998,,Kazakhstan,35,Iran,0,2,Asian Games,Sisaket,Thailand,TRUE
02/12/1998,13,South Korea,,Turkmenistan,2,3,Asian Games,Nakhon Sawan,Thailand,TRUE
03/12/1998,,Mali,6,Ghana,0,2,Friendly,Bamako,Mali,FALSE
03/12/1998,9,Japan,,India,1,0,Asian Games,Trang,Thailand,TRUE
03/12/1998,41,Qatar,,Tajikistan,2,1,Asian Games,Suphan Buri,Thailand,TRUE
03/12/1998,44,Uzbekistan,,Kuwait,3,3,Asian Games,Chiang Mai,Thailand,TRUE
04/12/1998,,Vietnam,13,South Korea,0,4,Asian Games,Nakhon Sawan,Thailand,TRUE
05/12/1998,,Maldives,41,Qatar,0,4,Asian Games,Suphan Buri,Thailand,TRUE
05/12/1998,,Mongolia,44,Uzbekistan,0,15,Asian Games,Chiang Mai,Thailand,TRUE
05/12/1998,35,Iran,,Laos,6,1,Asian Games,Sisaket,Thailand,TRUE
07/12/1998,,North Korea,44,Uzbekistan,0,4,Asian Games,Bangkok,Thailand,TRUE
07/12/1998,9,Japan,13,South Korea,0,2,Asian Games,Bangkok,Thailand,TRUE
08/12/1998,35,Iran,,Oman,2,4,Asian Games,Bangkok,Thailand,TRUE
08/12/1998,41,Qatar,,Lebanon,1,0,Asian Games,Bangkok,Thailand,TRUE
09/12/1998,,India,44,Uzbekistan,0,2,Asian Games,Bangkok,Thailand,TRUE
09/12/1998,,United Arab Emirates,13,South Korea,1,2,Asian Games,Bangkok,Thailand,TRUE
09/12/1998,9,Japan,,Kuwait,2,1,Asian Games,Bangkok,Thailand,TRUE
10/12/1998,,Tajikistan,35,Iran,0,5,Asian Games,Bangkok,Thailand,TRUE
10/12/1998,41,Qatar,,Kazakhstan,0,2,Asian Games,Bangkok,Thailand,TRUE
11/12/1998,44,Uzbekistan,,Turkmenistan,1,1,Asian Games,Bangkok,Thailand,TRUE
11/12/1998,9,Japan,,United Arab Emirates,0,1,Asian Games,Bangkok,Thailand,TRUE
11/12/1998,13,South Korea,,Kuwait,1,0,Asian Games,Bangkok,Thailand,TRUE
12/12/1998,35,Iran,,China,2,1,Asian Games,Bangkok,Thailand,TRUE
12/12/1998,,Thailand,41,Qatar,1,2,Asian Games,Bangkok,Thailand,FALSE
13/12/1998,,Burundi,27,Senegal,1,0,African Cup of Nations qualification,Bujumbura,Burundi,FALSE
14/12/1998,44,Uzbekistan,35,Iran,0,4,Asian Games,Bangkok,Thailand,TRUE
14/12/1998,,Thailand,13,South Korea,2,1,Asian Games,Bangkok,Thailand,FALSE
14/12/1998,41,Qatar,,Kuwait,0,0,Asian Games,Bangkok,Thailand,TRUE
16/12/1998,15,South Africa,32,Egypt,2,1,Friendly,Johannesburg,South Africa,FALSE
16/12/1998,35,Iran,,China,1,0,Asian Games,Bangkok,Thailand,TRUE
19/12/1998,35,Iran,,Kuwait,2,0,Asian Games,Bangkok,Thailand,TRUE
22/12/1998,,Basque Country,1,Uruguay,5,1,Friendly,San SebastiÃ¡n,Spain,FALSE
27/12/1998,,Kuwait,32,Egypt,1,1,Friendly,Kuwait City,Kuwait,FALSE
03/01/1999,40,Ivory Coast,,Togo,3,1,Friendly,Abidjan,Ivory Coast,FALSE
10/01/1999,27,Senegal,,Guinea,1,0,Friendly,Dakar,Senegal,FALSE
13/01/1999,27,Senegal,,Guinea,1,0,Friendly,Dakar,Senegal,FALSE
20/01/1999,14,France,29,Morocco,1,0,Friendly,Marseille,France,FALSE
20/01/1999,,Israel,46,Norway,0,1,Friendly,Ramat Gan,Israel,FALSE
22/01/1999,,Estonia,46,Norway,3,3,Friendly,Umm al-Fahm,Israel,TRUE
23/01/1999,,Mauritius,15,South Africa,1,1,African Cup of Nations qualification,Curepipe,Mauritius,FALSE
23/01/1999,27,Senegal,,Burkina Faso,1,1,African Cup of Nations qualification,Dakar,Senegal,FALSE
24/01/1999,,Bolivia,12,United States,0,0,Friendly,Santa Cruz,Bolivia,FALSE
24/01/1999,39,DR Congo,,Kenya,2,1,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE
24/01/1999,,Guinea,29,Morocco,1,1,African Cup of Nations qualification,Conakry,Guinea,FALSE
24/01/1999,40,Ivory Coast,,Namibia,3,0,African Cup of Nations qualification,Abidjan,Ivory Coast,FALSE
27/01/1999,,Malta,36,Bosnia and Herzegovina,2,1,Friendly,Attard,Malta,FALSE
28/01/1999,,Costa Rica,20,Ecuador,0,0,Friendly,Alajuela,Costa Rica,FALSE
03/02/1999,,Cyprus,28,Belgium,0,1,Cyprus International Tournament,Limassol,Cyprus,FALSE
03/02/1999,,Venezuela,5,Argentina,0,2,Friendly,Maracaibo,Venezuela,FALSE
05/02/1999,,Greece,28,Belgium,1,0,Cyprus International Tournament,Larnaca,Cyprus,TRUE
06/02/1999,,Slovenia,19,Switzerland,0,2,Friendly,Muscat,Oman,TRUE
06/02/1999,12,United States,2,Germany,3,0,Friendly,Jacksonville,United States,FALSE
09/02/1999,28,Belgium,22,Czech Republic,0,1,Friendly,Brussels,Belgium,FALSE
09/02/1999,31,Colombia,2,Germany,3,3,Friendly,Miami,United States,TRUE
10/02/1999,23,Croatia,,Denmark,0,1,Friendly,Split,Croatia,FALSE
10/02/1999,11,England,14,France,0,2,Friendly,London,England,FALSE
10/02/1999,,Republic of Ireland,4,Paraguay,2,0,Friendly,Dublin,Republic of Ireland,FALSE
10/02/1999,,Italy,46,Norway,0,0,Friendly,Pisa,Italy,FALSE
10/02/1999,10,Mexico,5,Argentina,0,1,Friendly,Los Angeles,United States,TRUE
10/02/1999,,Oman,19,Switzerland,1,2,Friendly,Muscat,Oman,FALSE
10/02/1999,,Peru,20,Ecuador,1,2,Friendly,Lima,Peru,FALSE
10/02/1999,8,Portugal,45,Netherlands,0,0,Friendly,Paris,France,TRUE
10/02/1999,25,Tunisia,21,Sweden,0,1,Friendly,Tunis,Tunisia,FALSE
15/02/1999,,Kuwait,35,Iran,1,2,Friendly,Kuwait City,Kuwait,FALSE
16/02/1999,,Bulgaria,32,Egypt,1,3,Lunar New Year Cup,Kowloon,Hong Kong,TRUE
17/02/1999,20,Ecuador,,Peru,1,2,Friendly,Guayaquil,Ecuador,FALSE
19/02/1999,32,Egypt,10,Mexico,0,3,Lunar New Year Cup,So Kon Po,Hong Kong,TRUE
20/02/1999,,Botswana,15,South Africa,1,2,COSAFA Cup qualification,Gaborone,Botswana,FALSE
21/02/1999,12,United States,,Chile,2,1,Friendly,Fort Lauderdale,United States,FALSE
27/02/1999,15,South Africa,,Gabon,4,1,African Cup of Nations qualification,Mabopane,South Africa,FALSE
28/02/1999,,Congo,40,Ivory Coast,1,0,African Cup of Nations qualification,Pointe-Noire,Congo,FALSE
28/02/1999,,Liberia,16,Algeria,1,1,African Cup of Nations qualification,Monrovia,Liberia,FALSE
28/02/1999,,Madagascar,39,DR Congo,3,1,African Cup of Nations qualification,Antananarivo,Madagascar,FALSE
28/02/1999,,Togo,29,Morocco,2,3,African Cup of Nations qualification,LomÃ©,Togo,FALSE
03/03/1999,,Guatemala,4,Paraguay,2,3,Friendly,Guatemala City,Guatemala,FALSE
05/03/1999,,Jamaica,4,Paraguay,1,3,Friendly,Guatemala City,Guatemala,TRUE
07/03/1999,,Bolivia,4,Paraguay,0,3,Friendly,Guatemala City,Guatemala,TRUE
10/03/1999,,Greece,23,Croatia,3,2,Friendly,Athens,Greece,FALSE
10/03/1999,,Hungary,36,Bosnia and Herzegovina,1,1,Friendly,Budapest,Hungary,FALSE
10/03/1999,19,Switzerland,30,Austria,2,4,Friendly,St. Gallen,Switzerland,FALSE
11/03/1999,10,Mexico,,Bolivia,2,1,USA Cup,Los Angeles,United States,TRUE
11/03/1999,12,United States,,Guatemala,3,1,USA Cup,Los Angeles,United States,FALSE
13/03/1999,12,United States,10,Mexico,1,2,USA Cup,San Diego,United States,FALSE
17/03/1999,34,Haiti,,Puerto Rico,2,0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,FALSE
19/03/1999,34,Haiti,,Dominican Republic,4,0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,FALSE
21/03/1999,34,Haiti,,British Virgin Islands,6,0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,FALSE
26/03/1999,8,Portugal,,Azerbaijan,7,0,UEFA Euro qualification,GuimarÃ£es,Portugal,FALSE
27/03/1999,,Belarus,19,Switzerland,0,1,UEFA Euro qualification,Minsk,Belarus,FALSE
27/03/1999,28,Belgium,,Bulgaria,0,1,Friendly,Brussels,Belgium,FALSE
27/03/1999,22,Czech Republic,,Lithuania,2,0,UEFA Euro qualification,Teplice,Czech Republic,FALSE
27/03/1999,11,England,,Poland,3,1,UEFA Euro qualification,London,England,FALSE
27/03/1999,14,France,,Ukraine,0,0,UEFA Euro qualification,Saint-Denis,France,FALSE
27/03/1999,,Greece,46,Norway,0,2,UEFA Euro qualification,Athens,Greece,FALSE
27/03/1999,,Northern Ireland,2,Germany,0,3,UEFA Euro qualification,Belfast,Northern Ireland,FALSE
27/03/1999,3,Spain,30,Austria,9,0,UEFA Euro qualification,Valencia,Spain,FALSE
27/03/1999,21,Sweden,,Luxembourg,2,0,UEFA Euro qualification,Gothenburg,Sweden,FALSE
27/03/1999,26,Turkey,,Moldova,2,0,UEFA Euro qualification,Istanbul,Turkey,FALSE
28/03/1999,13,South Korea,7,Brazil,1,0,Friendly,Seoul,South Korea,FALSE
30/03/1999,28,Belgium,32,Egypt,0,1,Friendly,LiÃ¨ge,Belgium,FALSE
30/03/1999,,Venezuela,31,Colombia,0,0,Friendly,Maracaibo,Venezuela,FALSE
31/03/1999,14,France,,Armenia,2,0,UEFA Euro qualification,Saint-Denis,France,FALSE
31/03/1999,2,Germany,,Finland,2,0,UEFA Euro qualification,Nuremberg,Germany,FALSE
31/03/1999,,Jamaica,4,Paraguay,3,0,Friendly,Kingston,Jamaica,FALSE
31/03/1999,9,Japan,7,Brazil,0,2,Friendly,Tokyo,Japan,FALSE
31/03/1999,,Liechtenstein,8,Portugal,0,5,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE
31/03/1999,45,Netherlands,5,Argentina,1,1,Friendly,Amsterdam,Netherlands,FALSE
31/03/1999,,Poland,21,Sweden,0,1,UEFA Euro qualification,ChorzÃ³w,Poland,FALSE
31/03/1999,,San Marino,3,Spain,0,6,UEFA Euro qualification,Serravalle,San Marino,FALSE
31/03/1999,47,Scotland,22,Czech Republic,1,2,UEFA Euro qualification,Glasgow,Scotland,FALSE
31/03/1999,19,Switzerland,,Wales,2,0,UEFA Euro qualification,ZÃ¼rich,Switzerland,FALSE
09/04/1999,16,Algeria,,Liberia,4,1,African Cup of Nations qualification,Annaba,Algeria,FALSE
10/04/1999,,Gabon,15,South Africa,1,0,African Cup of Nations qualification,Libreville,Gabon,FALSE
10/04/1999,,Uganda,25,Tunisia,0,2,African Cup of Nations qualification,Kampala,Uganda,FALSE
11/04/1999,39,DR Congo,,Madagascar,2,0,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE
11/04/1999,40,Ivory Coast,,Congo,2,0,African Cup of Nations qualification,Abidjan,Ivory Coast,FALSE
11/04/1999,29,Morocco,,Togo,1,1,African Cup of Nations qualification,Rabat,Morocco,FALSE
14/04/1999,10,Mexico,20,Ecuador,0,0,Friendly,Monterrey,Mexico,FALSE
15/04/1999,,Venezuela,31,Colombia,1,1,Friendly,Caracas,Venezuela,FALSE
22/04/1999,4,Paraguay,31,Colombia,0,2,Friendly,Luque,Paraguay,FALSE
27/04/1999,,Northern Ireland,33,Canada,1,1,Friendly,Belfast,Northern Ireland,FALSE
28/04/1999,30,Austria,,San Marino,7,0,UEFA Euro qualification,Graz,Austria,FALSE
28/04/1999,23,Croatia,,Italy,0,0,Friendly,Zagreb,Croatia,FALSE
28/04/1999,,Denmark,15,South Africa,1,1,Friendly,Copenhagen,Denmark,FALSE
28/04/1999,,Georgia,46,Norway,1,4,UEFA Euro qualification,Tbilisi,Georgia,FALSE
28/04/1999,2,Germany,47,Scotland,0,1,Friendly,Bremen,Germany,FALSE
28/04/1999,,Greece,19,Switzerland,1,1,Friendly,Athens,Greece,FALSE
28/04/1999,,Hungary,11,England,1,1,Friendly,Budapest,Hungary,FALSE
28/04/1999,,Republic of Ireland,21,Sweden,2,0,Friendly,Dublin,Republic of Ireland,FALSE
28/04/1999,45,Netherlands,29,Morocco,1,2,Friendly,Arnhem,Netherlands,FALSE
28/04/1999,4,Paraguay,10,Mexico,2,1,Friendly,Pedro Juan Caballero,Paraguay,FALSE
28/04/1999,,Poland,22,Czech Republic,2,1,Friendly,Warsaw,Poland,FALSE
28/04/1999,,Romania,28,Belgium,1,0,Friendly,Bucharest,Romania,FALSE
04/05/1999,48,CuraÃ§ao,,Grenada,1,3,CFU Caribbean Cup qualification,Willemstad,CuraÃ§ao,FALSE
05/05/1999,3,Spain,23,Croatia,3,1,Friendly,Seville,Spain,FALSE
06/05/1999,,Trinidad and Tobago,15,South Africa,2,0,Friendly,Port of Spain,Trinidad and Tobago,FALSE
08/05/1999,48,CuraÃ§ao,,Suriname,1,1,CFU Caribbean Cup qualification,Willemstad,CuraÃ§ao,FALSE
09/05/1999,,Jamaica,15,South Africa,1,1,Friendly,Kingston,Jamaica,FALSE
16/05/1999,,Libya,27,Senegal,2,1,Friendly,Tripoli,Libya,FALSE
20/05/1999,46,Norway,,Jamaica,6,0,Friendly,Oslo,Norway,FALSE
21/05/1999,34,Haiti,,Honduras,0,2,Friendly,Miami,United States,TRUE
27/05/1999,21,Sweden,,Jamaica,2,1,Friendly,Solna,Sweden,FALSE
29/05/1999,33,Canada,,Guatemala,1,0,Friendly,Toronto,Canada,FALSE
29/05/1999,,El Salvador,31,Colombia,2,1,Friendly,East Rutherford,United States,TRUE
30/05/1999,28,Belgium,,Peru,1,1,Kirin Cup,Kyoto,Japan,TRUE
30/05/1999,46,Norway,,Georgia,1,0,UEFA Euro qualification,Oslo,Norway,FALSE
01/06/1999,,Mali,27,Senegal,1,1,Friendly,Bamako,Mali,FALSE
02/06/1999,33,Canada,,Guatemala,2,0,Friendly,Edmonton,Canada,FALSE
02/06/1999,20,Ecuador,35,Iran,1,1,Friendly,Edmonton,Canada,TRUE
03/06/1999,9,Japan,28,Belgium,0,0,Kirin Cup,Tokyo,Japan,FALSE
04/06/1999,33,Canada,35,Iran,0,1,Friendly,Edmonton,Canada,FALSE
04/06/1999,,Cuba,34,Haiti,3,1,CFU Caribbean Cup,Macoya,Trinidad and Tobago,TRUE
04/06/1999,20,Ecuador,,Guatemala,3,1,Friendly,Edmonton,Canada,TRUE
04/06/1999,2,Germany,,Moldova,6,1,UEFA Euro qualification,Leverkusen,Germany,FALSE
05/06/1999,,Albania,46,Norway,1,2,UEFA Euro qualification,Tirana,Albania,FALSE
05/06/1999,36,Bosnia and Herzegovina,,Lithuania,2,0,UEFA Euro qualification,Sarajevo,Bosnia and Herzegovina,FALSE
05/06/1999,7,Brazil,45,Netherlands,2,2,Friendly,Salvador,Brazil,FALSE
05/06/1999,11,England,21,Sweden,0,0,UEFA Euro qualification,London,England,FALSE
05/06/1999,,Estonia,22,Czech Republic,0,2,UEFA Euro qualification,Tallinn,Estonia,FALSE
05/06/1999,,Faroe Islands,47,Scotland,1,1,UEFA Euro qualification,Toftir,Faroe Islands,FALSE
05/06/1999,,Finland,26,Turkey,2,4,UEFA Euro qualification,Helsinki,Finland,FALSE
05/06/1999,14,France,,Russia,2,3,UEFA Euro qualification,Saint-Denis,France,FALSE
05/06/1999,13,South Korea,28,Belgium,1,2,Friendly,Seoul,South Korea,FALSE
05/06/1999,,North Macedonia,23,Croatia,1,1,UEFA Euro qualification,Skopje,North Macedonia,FALSE
05/06/1999,,Namibia,40,Ivory Coast,1,1,African Cup of Nations qualification,Windhoek,Namibia,FALSE
05/06/1999,8,Portugal,,Slovakia,1,0,UEFA Euro qualification,Lisbon,Portugal,FALSE
05/06/1999,15,South Africa,,Mauritius,2,0,African Cup of Nations qualification,Durban,South Africa,FALSE
05/06/1999,3,Spain,,San Marino,9,0,UEFA Euro qualification,Vila-real,Spain,FALSE
06/06/1999,,Burkina Faso,27,Senegal,2,2,African Cup of Nations qualification,Ouagadougou,Burkina Faso,FALSE
06/06/1999,33,Canada,20,Ecuador,1,2,Friendly,Edmonton,Canada,FALSE
06/06/1999,,Guatemala,35,Iran,2,2,Friendly,Edmonton,Canada,TRUE
06/06/1999,34,Haiti,,Saint Kitts and Nevis,2,0,CFU Caribbean Cup,Macoya,Trinidad and Tobago,TRUE
06/06/1999,,Israel,30,Austria,5,0,UEFA Euro qualification,Ramat Gan,Israel,FALSE
06/06/1999,9,Japan,,Peru,0,0,Kirin Cup,Yokohama,Japan,FALSE
06/06/1999,,Kenya,39,DR Congo,0,1,African Cup of Nations qualification,Nairobi,Kenya,FALSE
06/06/1999,29,Morocco,,Guinea,1,0,African Cup of Nations qualification,Rabat,Morocco,FALSE
06/06/1999,25,Tunisia,16,Algeria,2,0,African Cup of Nations qualification,Tunis,Tunisia,FALSE
08/06/1999,7,Brazil,45,Netherlands,3,1,Friendly,GoiÃ¢nia,Brazil,FALSE
09/06/1999,,Andorra,14,France,0,1,UEFA Euro qualification,Barcelona,Spain,TRUE
09/06/1999,,Bulgaria,11,England,1,1,UEFA Euro qualification,Sofia,Bulgaria,FALSE
09/06/1999,22,Czech Republic,47,Scotland,3,2,UEFA Euro qualification,Prague,Czech Republic,FALSE
09/06/1999,,Faroe Islands,36,Bosnia and Herzegovina,2,2,UEFA Euro qualification,Toftir,Faroe Islands,FALSE
09/06/1999,10,Mexico,5,Argentina,2,2,Friendly,Chicago,United States,TRUE
09/06/1999,8,Portugal,,Liechtenstein,8,0,UEFA Euro qualification,Coimbra,Portugal,FALSE
09/06/1999,19,Switzerland,,Italy,0,0,UEFA Euro qualification,Lausanne,Switzerland,FALSE
11/06/1999,,Trinidad and Tobago,34,Haiti,6,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,FALSE
12/06/1999,13,South Korea,10,Mexico,1,1,Korea Cup,Seoul,South Korea,FALSE
13/06/1999,23,Croatia,32,Egypt,2,2,Korea Cup,Seoul,South Korea,TRUE
13/06/1999,12,United States,5,Argentina,1,0,Friendly,"Washington, D.C.",United States,FALSE
15/06/1999,,Venezuela,20,Ecuador,3,2,Friendly,San CristÃ³bal,Venezuela,FALSE
16/06/1999,23,Croatia,10,Mexico,2,1,Korea Cup,Seoul,South Korea,TRUE
16/06/1999,13,South Korea,32,Egypt,0,0,Korea Cup,Seoul,South Korea,FALSE
16/06/1999,15,South Africa,,Zimbabwe,0,1,Friendly,Johannesburg,South Africa,FALSE
16/06/1999,,Thailand,18,New Zealand,2,2,Four Nations' Cup,Bangkok,Thailand,FALSE
17/06/1999,31,Colombia,,Peru,3,3,Friendly,Manizales,Colombia,FALSE
17/06/1999,4,Paraguay,1,Uruguay,2,3,Friendly,Ciudad del Este,Paraguay,FALSE
18/06/1999,32,Egypt,10,Mexico,0,2,Korea Cup,Seoul,South Korea,TRUE
18/06/1999,24,Saudi Arabia,42,Jordan,2,1,Friendly,Riyadh,Saudi Arabia,FALSE
19/06/1999,13,South Korea,23,Croatia,1,1,Korea Cup,Seoul,South Korea,FALSE
19/06/1999,18,New Zealand,,Poland,0,0,Four Nations' Cup,Bangkok,Thailand,TRUE
19/06/1999,27,Senegal,,Burundi,1,0,African Cup of Nations qualification,Dakar,Senegal,FALSE
20/06/1999,16,Algeria,,Uganda,2,0,African Cup of Nations qualification,Annaba,Algeria,FALSE
20/06/1999,,Angola,15,South Africa,2,2,African Cup of Nations qualification,Luanda,Angola,FALSE
20/06/1999,39,DR Congo,,Zambia,0,1,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE
20/06/1999,40,Ivory Coast,,Mali,0,0,African Cup of Nations qualification,Abidjan,Ivory Coast,FALSE
20/06/1999,,Liberia,25,Tunisia,2,0,African Cup of Nations qualification,Monrovia,Liberia,FALSE
22/06/1999,,Oman,18,New Zealand,1,0,Friendly,Muscat,Oman,FALSE
22/06/1999,24,Saudi Arabia,42,Jordan,2,0,Friendly,Riyadh,Saudi Arabia,FALSE
24/06/1999,,Oman,18,New Zealand,2,2,Friendly,Muscat,Oman,FALSE
24/06/1999,4,Paraguay,31,Colombia,2,1,Friendly,AsunciÃ³n,Paraguay,FALSE
26/06/1999,5,Argentina,,Lithuania,0,0,Friendly,Buenos Aires,Argentina,FALSE
26/06/1999,7,Brazil,,Latvia,3,0,Friendly,Curitiba,Brazil,FALSE
28/06/1999,42,Jordan,43,Iraq,0,1,Friendly,Amman,Jordan,FALSE
29/06/1999,4,Paraguay,,Bolivia,0,0,Copa AmÃ©rica,AsunciÃ³n,Paraguay,FALSE
29/06/1999,,Peru,9,Japan,3,2,Copa AmÃ©rica,AsunciÃ³n,Paraguay,TRUE
29/06/1999,,Singapore,18,New Zealand,0,1,Friendly,Singapore,Singapore,FALSE
29/06/1999,,Zimbabwe,32,Egypt,1,1,Friendly,Harare,Zimbabwe,FALSE
30/06/1999,7,Brazil,,Venezuela,7,0,Copa AmÃ©rica,Ciudad del Este,Paraguay,TRUE
30/06/1999,,Chile,10,Mexico,0,1,Copa AmÃ©rica,Ciudad del Este,Paraguay,TRUE
30/06/1999,42,Jordan,43,Iraq,1,1,Friendly,Amman,Jordan,FALSE
01/07/1999,5,Argentina,20,Ecuador,3,1,Copa AmÃ©rica,Luque,Paraguay,TRUE
01/07/1999,,Malaysia,18,New Zealand,2,1,Friendly,Shah Alam,Malaysia,FALSE
